hostname,ip_address,position,model,serial_number,port_location,vendor,notes
,,Module,,FOC19335U77,,Cisco,High Density Analog Voice Module - 48FXS-E
,,Module,,FOC19335U7X,,Cisco,High Density Analog Voice Module - 48FXS-E
HQ-VG350-02,172.16.4.51,Parent Switch,,,,Cisco,
,,Module,,FOC19313XP6,,Cisco,VG350 High Density Analog Gateway
,,Module,,FOC19337286,,Cisco,PVDM3 DSP DIMM with 256 Channels
,,Module,,FOC19335U7M,,Cisco,High Density Analog Voice Module - 48FXS-E
,,Module,,FOC19348M9N,,Cisco,High Density Analog Voice Module - 48FXS-E
IDF-1A-2960X-SecCam.dtc_phx.com,10.0.255.4,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C2960X-24PS-L - Fixed Module 0
IDF1A-4510.trtc.com,10.0.255.121,Parent Switch,,,,Cisco,
,,Module,,CAT1944L6DD,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193901BA,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193903GW,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE19390160,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,SFP,CAT1944L38J,,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
,,Module,SFP,"""""",,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
IDF-1B-2960X-SecCam.dtc_phx.com,10.0.255.5,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C2960X-24PS-L - Fixed Module 0
IDF1B-4510-SW1.trtc.com,10.0.255.123,Parent Switch,,,,Cisco,
,,Module,,CAT1944L0AJ,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE19390156,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193809KY,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193809EC,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,SFP,CAT2012L3UB,,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
,,Module,SFP,CAT1944L2Z4,,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
,,Module,,JAE1939017W,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE1939015R,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193901EB,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,CAT1944L1KU,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
IDF1B-4510-SW2.trtc.com,10.0.255.124,Parent Switch,,,,Cisco,
,,Module,,CAT1950L6QP,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,CAT1950L6VV,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,CAT1944L66H,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193901FH,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,SFP,CAT1944L358,,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
,,Module,SFP,CAT2023L1L8,,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
IDF-1C-2960X-SecCam.dtc_phx.com,10.0.255.6,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C2960X-24PS-L - Fixed Module 0
IDF1C-9410-SW.trtc.com,10.0.255.61,Parent Switch,,,,Cisco,
,,Module,,JAE22310F8W,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22320JRF,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380JCT,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380SPT,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE223409C3,,Cisco,Cisco Catalyst 9400 Series Supervisor 1 XL Module
,,Module,,JAE223409DL,,Cisco,Cisco Catalyst 9400 Series Supervisor 1 XL Module
,,Module,,JAE22380TBN,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380SPS,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380SLE,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAD2350022B,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
IDF-2A-2960CX-SecCam.dtc_phx.com,10.0.255.7,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,WS-C2960CX-8PC-L - Fixed Module 0
IDF2A-4510.trtc.com,10.0.255.122,Parent Switch,,,,Cisco,
,,Module,,CAT1943LAMS,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE1939016A,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193903H5,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE1939015U,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,SFP,"""""",,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
,,Module,SFP,CAT1944L33U,,Cisco,"Sup 8-E 10GE (SFP+), 1000BaseX (SFP) with 8 SFP+ Ports"
,,Module,,JAE1939017X,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE19390171,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,JAE193809FA,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
,,Module,,CAT1944L0JX,,Cisco,10/100/1000BaseT (RJ45)+V E Series with 48 10/100/1000 baseT Premium PoE ports (Cisco/IEEE)
IDF2B-9410-SW.trtc.com,10.0.255.125,Parent Switch,,,,Cisco,
,,Module,,JAE22340958,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE2234096L,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380SK8,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380TC2,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22320FZP,,Cisco,Cisco Catalyst 9400 Series Supervisor 1 XL Module
,,Module,,JAE223409FB,,Cisco,Cisco Catalyst 9400 Series Supervisor 1 XL Module
,,Module,,JAE22380SKZ,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380TBC,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380SWG,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22391H9L,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
IDF-2C-2960CX-SecCam.dtc_phx.com,10.0.255.9,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,WS-C2960CX-8PC-L - Fixed Module 0
IDF2C-9410-SW.trtc.com,10.0.255.62,Parent Switch,,,,Cisco,
,,Module,,JAE2234094V,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22320JPH,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22391K82,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE22380TBZ,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
,,Module,,JAE222906C8,,Cisco,Cisco Catalyst 9400 Series Supervisor 1 XL Module
,,Module,,JAE223108EB,,Cisco,Cisco Catalyst 9400 Series Supervisor 1 XL Module
,,Module,,JAE22380SKF,,Cisco,Cisco Catalyst 9400 Series 48-Port POE+ 10/100/1000 (RJ-45)
IDF-A-2960X-SecCam.dtc_phx.com,10.101.255.10,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C2960X-24PS-L - Fixed Module 0
IDF-B-2960X-SecCam.dtc_phx.com,10.101.255.11,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C2960X-24PS-L - Fixed Module 0
IDF-C-2960X-SecCam.dtc_phx.com,10.101.255.12,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C2960X-24PS-L - Fixed Module 0
IDFCNF-3750-Stack.dtc_phx.com,10.0.255.66,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750-48P - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750-48P - Fixed Module 0
IDF-D-2960CX-SecCam.dtc_phx.com,10.101.255.13,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,WS-C2960CX-8PC-L - Fixed Module 0
IDF-E-2960CX-SecCam.dtc_phx.com,10.101.255.14,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,WS-C2960CX-8PC-L - Fixed Module 0
IDFHQ-3750-TestLab.trtc.com,10.0.255.84,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750-48P - Fixed Module 0
MDF-3130-I9-StackA,10.0.255.51,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO12120A23     ,,Cisco,TwinGig Converter Module
,,Module,,FDO12120A7L     ,,Cisco,TwinGig Converter Module
,,Module,,"""""",,Cisco,Switch 2 - WS-CBS3130X-S - Fixed Module 0
,,Module,,FDO140403PA     ,,Cisco,TwinGig Converter Module
,,Module,,FDO1404072D     ,,Cisco,TwinGig Converter Module
,,Module,,"""""",,Cisco,Switch 3 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO143319D1     ,,Cisco,TwinGig Converter Module
,,Module,,FDO14340B30     ,,Cisco,TwinGig Converter Module
MDF-3130-I9-StackB,10.0.255.52,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-CBS3130X-S - Fixed Module 0
,,Module,,FDO18501G0E     ,,Cisco,TwinGig Converter Module
,,Module,,FDO18501G7N     ,,Cisco,TwinGig Converter Module
,,Module,,"""""",,Cisco,Switch 2 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO134708SX     ,,Cisco,TwinGig Converter Module
,,Module,,FDO13430JEY     ,,Cisco,TwinGig Converter Module
,,Module,,"""""",,Cisco,Switch 3 - WS-CBS3130X-S - Fixed Module 0
,,Module,,FDO18471WB7     ,,Cisco,TwinGig Converter Module
,,Module,,FDO18471WBB     ,,Cisco,TwinGig Converter Module
MDF-3130-J9-ENC3-A.trtc,10.0.255.56,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO151512MP     ,,Cisco,TwinGig Converter Module
,,Module,,FDO151615AS     ,,Cisco,TwinGig Converter Module
,,Module,,"""""",,Cisco,Switch 2 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO16020CYM     ,,Cisco,TwinGig Converter Module
,,Module,,FDO16020CWS     ,,Cisco,TwinGig Converter Module
MDF-3130-J9-ENC3-B.trtc,10.0.255.57,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO151615AP     ,,Cisco,TwinGig Converter Module
,,Module,,FDO151614LG     ,,Cisco,TwinGig Converter Module
,,Module,,"""""",,Cisco,Switch 2 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO16020N9T     ,,Cisco,TwinGig Converter Module
,,Module,,FDO16020N8S     ,,Cisco,TwinGig Converter Module
MDF-3130-O3-ENC1-A,10.0.255.93,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO131905PY     ,,Cisco,TwinGig Converter Module
,,Module,,FDO131908ZG     ,,Cisco,TwinGig Converter Module
MDF-3130-O3-ENC1-B,10.0.255.47,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-CBS3130X-S-F - Fixed Module 0
,,Module,,FDO13180593     ,,Cisco,TwinGig Converter Module
,,Module,,FDO1318067T     ,,Cisco,TwinGig Converter Module
MDF-3750-I9-SwA.dtc_phx.com,10.0.255.53,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-I9-SwB.dtc_phx.com,10.0.255.54,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-L3.dtc_phx.com,10.0.255.46,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-Stk-J9.dtc_phx.com,10.0.255.36,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-Stk-M9.dtc_phx.com,10.0.255.39,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-Stk-N9.dtc_phx.com,10.0.255.42,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-Stk-O9.dtc_phx.com,10.0.255.43,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
MDF-3750-Stk-P9.dtc_phx.com,10.0.255.44,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
SVALTOR,10.101.100.138,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-24TS-1U - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-24TS-1U - Fixed Module 0
svgw1.dtc_phx.com,10.0.99.254,Parent Switch,,,,Cisco,
,,Module,,FOC171211ZD,,Cisco,Cisco Services Performance Engine 250 for Cisco 3900 ISR
,,Module,,FOC17114L7M,,Cisco,PVDM3 DSP DIMM with 64 Channels
svgw3.dtc_phx.com,10.101.99.254,Parent Switch,,,,Cisco,
,,Module,,FOC1712123E,,Cisco,Cisco Services Performance Engine 250 for Cisco 3900 ISR
,,Module,,FOC17114L7Z,,Cisco,PVDM3 DSP DIMM with 64 Channels
SVHQTOR.DTC_PHX.COM.trtc.com,10.0.99.1,Parent Switch,,,,Cisco,
,,Module,,"""""",,Cisco,Switch 1 - WS-C3750G-48TS - Fixed Module 0
,,Module,,"""""",,Cisco,Switch 2 - WS-C3750G-48TS - Fixed Module 0
svxcode1.dtc_phx.com,10.0.99.205,Parent Switch,,,,Cisco,
,,Module,,FOC14314JRH,,Cisco,Cisco Services Performance Engine 150 for Cisco 3900 ISR
,,Module,,FOC17440HKB,,Cisco,PVDM3 DSP DIMM with 256 Channels
svxcode2.dtc_phx.com,10.101.99.205,Parent Switch,,,,Cisco,
,,Module,,FOC14304JQL,,Cisco,Cisco Services Performance Engine 150 for Cisco 3900 ISR
,,Module,,FOC17440HHQ,,Cisco,PVDM3 DSP DIMM with 256 Channels
svxgw1.dtc_phx.com,10.0.99.200,Parent Switch,,,,Cisco,
,,Module,,FOC14300S16,,Cisco,Cisco Services Performance Engine 150 for Cisco 3900 ISR
,,Module,,FOC143221FH,,Cisco,PVDM3 DSP DIMM with 64 Channels
svxgw2.dtc_phx.com,10.0.99.201,Parent Switch,,,,Cisco,
,,Module,,FOC14304JTQ,,Cisco,Cisco Services Performance Engine 150 for Cisco 3900 ISR
,,Module,,FOC143220B9,,Cisco,PVDM3 DSP DIMM with 64 Channels
svxgw3.dtc_phx.com,10.101.99.200,Parent Switch,,,,Cisco,
,,Module,,FOC14304KEK,,Cisco,Cisco Services Performance Engine 150 for Cisco 3900 ISR
,,Module,,FOC143221FG,,Cisco,PVDM3 DSP DIMM with 64 Channels
svxgw4.dtc_phx.com,10.101.98.201,Parent Switch,,,,Cisco,
,,Module,,FOC14300RQW,,Cisco,Cisco Services Performance Engine 150 for Cisco 3900 ISR
,,Module,,FOC16347YRK,,Cisco,PVDM3 DSP DIMM with 64 Channels
TestLab2950-03.trtc.com,10.0.255.76,Parent Switch,,,,Cisco,
